FIPS,fyDeclared,incidentType,count
19189,2018,Severe Storm,1
19189,2019,Flood,1
19189,2020,Biological,2
19191,2002,Flood,1
19191,2004,Severe Storm,1
19191,2005,Hurricane,1
19191,2007,Severe Storm,2
19191,2008,Severe Storm,1
19191,2013,Severe Storm,1
19191,2014,Flood,1
19191,2015,Severe Storm,1
19191,2016,Flood,1
19191,2017,Flood,1
19191,2017,Severe Storm,1
19191,2018,Severe Storm,1
19191,2019,Flood,1
19191,2020,Biological,2
19193,2005,Hurricane,1
19193,2007,Snowstorm,1
19193,2010,Severe Storm,1
19193,2011,Flood,1
19193,2014,Flood,1
19193,2018,Severe Storm,1
19193,2019,Flood,1
19193,2020,Biological,2
19195,2004,Severe Storm,1
19195,2005,Hurricane,1
19195,2007,Severe Storm,1
19195,2008,Severe Storm,1
19195,2013,Severe Storm,1
19195,2019,Flood,1
19195,2020,Biological,2
19195,2022,Severe Storm,1
19197,2004,Severe Storm,1
19197,2005,Hurricane,1
19197,2007,Severe Storm,1
19197,2007,Snowstorm,1
19197,2008,Severe Storm,1
19197,2010,Severe Storm,1
19197,2013,Severe Storm,1
19197,2014,Flood,1
19197,2015,Severe Storm,1
19197,2017,Flood,1
19197,2018,Severe Storm,1
19197,2019,Flood,1
19197,2020,Biological,2
19197,2022,Severe Storm,1
20000,2020,Biological,9
20001,2002,Severe Ice Storm,1
20001,2003,Severe Storm,1
20001,2005,Hurricane,1
20001,2007,Severe Storm,1
20001,2008,Severe Storm,1
20001,2010,Severe Storm,1
20001,2019,Severe Storm,2
20001,2020,Biological,2
20003,2002,Severe Ice Storm,1
20003,2003,Severe Storm,1
20003,2005,Hurricane,1
20003,2005,Severe Storm,1
20003,2007,Severe Storm,1
20003,2008,Severe Storm,1
20003,2009,Severe Storm,3
20003,2010,Severe Storm,1
20003,2019,Severe Storm,3
20003,2020,Biological,2
20005,2005,Hurricane,1
20005,2005,Severe Storm,1
20005,2006,Severe Storm,1
20005,2008,Severe Storm,2
20005,2010,Severe Storm,2
20005,2011,Flood,2
20005,2015,Severe Storm,1
20005,2019,Severe Storm,1
20005,2020,Biological,2
20007,2002,Severe Ice Storm,1
20007,2005,Hurricane,1
20007,2005,Severe Storm,1
20007,2008,Severe Storm,3
20007,2009,Severe Storm,2
20007,2013,Snowstorm,1
20007,2014,Severe Storm,1
20007,2016,Fire,1
20007,2019,Severe Storm,3
20007,2020,Biological,2
20009,2001,Severe Storm,1
20009,2004,Severe Storm,1
20009,2005,Hurricane,1
20009,2007,Severe Storm,1
20009,2008,Severe Storm,3
20009,2009,Severe Storm,1
20009,2011,Severe Storm,1
20009,2013,Snowstorm,1
20009,2014,Severe Storm,1
20009,2015,Severe Storm,1
20009,2017,Severe Ice Storm,1
20009,2019,Severe Storm,2
20009,2020,Biological,2
20009,2022,Severe Storm,1
20009,2022,Snowstorm,1
20011,2002,Severe Ice Storm,1
20011,2005,Hurricane,1
20011,2007,Severe Storm,1
20011,2008,Severe Storm,2
20011,2009,Severe Storm,2
20011,2010,Severe Storm,1
20011,2014,Severe Storm,1
20011,2019,Severe Storm,1
20011,2020,Biological,2
20013,2005,Hurricane,1
20013,2005,Severe Storm,1
20013,2007,Severe Storm,1
20013,2008,Severe Storm,3
20013,2010,Severe Storm,2
20013,2015,Severe Storm,1
20013,2019,Severe Storm,1
20013,2020,Biological,2
20013,2022,Severe Storm,1
20015,2002,Severe Ice Storm,1
20015,2004,Severe Storm,1
20015,2005,Hurricane,1
20015,2005,Severe Storm,1
20015,2007,Severe Storm,1
20015,2008,Severe Storm,3
20015,2009,Severe Storm,3
20015,2010,Severe Storm,2
20015,2014,Severe Storm,1
20015,2015,Severe Storm,1
20015,2019,Severe Storm,2
20015,2020,Biological,2
20017,2005,Hurricane,1
20017,2005,Severe Storm,1
20017,2007,Severe Storm,1
20017,2008,Severe Storm,2
20017,2009,Severe Storm,3
20017,2010,Severe Storm,1
20017,2014,Severe Storm,1
20017,2015,Severe Storm,1
20017,2019,Severe Storm,1
20017,2020,Biological,2
20019,2002,Severe Ice Storm,1
20019,2005,Hurricane,1
20019,2005,Severe Storm,1
20019,2007,Severe Storm,1
20019,2008,Severe Storm,2
20019,2009,Severe Storm,1
20019,2015,Severe Storm,1
20019,2019,Severe Storm,2
20019,2020,Biological,2
20021,2002,Severe Ice Storm,1
20021,2003,Severe Storm,1
20021,2004,Severe Storm,1
20021,2005,Hurricane,1
20021,2005,Severe Storm,1
20021,2007,Severe Storm,2
20021,2008,Severe Storm,3
20021,2009,Severe Storm,1
20021,2010,Severe Storm,1
20021,2014,Severe Storm,1
20021,2015,Severe Storm,1
20021,2017,Snowstorm,1
20021,2019,Severe Storm,2
20021,2020,Biological,2
20023,2005,Hurricane,1
20023,2006,Severe Storm,1
20023,2007,Severe Storm,1
20023,2008,Severe Storm,1
20023,2010,Severe Storm,2
20023,2015,Severe Storm,1
20023,2017,Severe Storm,1
20023,2017,Snowstorm,1
20023,2020,Biological,2
20025,2005,Hurricane,1
20025,2005,Severe Storm,1
20025,2007,Severe Storm,1
20025,2008,Severe Storm,3
20025,2009,Severe Storm,1
20025,2014,Severe Storm,1
20025,2017,Fire,1
20025,2017,Severe Ice Storm,1
20025,2019,Severe Storm,1
20025,2020,Biological,2
20025,2022,Snowstorm,1
20027,2005,Hurricane,1
20027,2007,Severe Storm,1
20027,2008,Severe Storm,3
20027,2010,Severe Storm,2
20027,2011,Severe Storm,1
20027,2014,Severe Storm,1
20027,2015,Severe Storm,1
20027,2019,Severe Storm,2
20027,2020,Biological,2
20027,2022,Severe Storm,1
20029,2005,Hurricane,1
20029,2007,Severe Storm,1
20029,2008,Severe Storm,2
20029,2010,Severe Storm,1
20029,2011,Severe Storm,1
20029,2014,Severe Storm,1
20029,2015,Severe Storm,1
20029,2019,Severe Storm,1
20029,2020,Biological,2
20029,2022,Severe Storm,1
20031,2002,Severe Ice Storm,1
20031,2005,Hurricane,1
20031,2005,Severe Storm,1
20031,2007,Severe Storm,1
20031,2008,Severe Storm,1
20031,2009,Severe Storm,2
20031,2010,Severe Storm,1
20031,2014,Severe Storm,1
20031,2015,Severe Storm,1
20031,2019,Severe Storm,2
20031,2020,Biological,2
20033,2002,Severe Ice Storm,1
20033,2005,Hurricane,1
20033,2005,Severe Storm,1
20033,2007,Severe Storm,2
20033,2008,Severe Storm,3
20033,2009,Severe Storm,1
20033,2010,Severe Storm,1
20033,2014,Severe Storm,1
20033,2016,Fire,1
20033,2017,Fire,1
20033,2017,Severe Ice Storm,1
20033,2019,Severe Storm,1
20033,2020,Biological,2
20033,2022,Snowstorm,1
20035,2002,Severe Ice Storm,1
20035,2005,Hurricane,1
20035,2005,Severe Storm,1
20035,2007,Severe Storm,2
20035,2008,Severe Storm,2
20035,2009,Severe Storm,3
20035,2010,Severe Storm,1
20035,2014,Severe Storm,1
20035,2015,Severe Storm,1
20035,2017,Severe Storm,1
20035,2019,Severe Storm,3
20035,2020,Biological,2
20037,2000,Severe Storm,1
20037,2002,Severe Ice Storm,1
20037,2003,Severe Storm,1
20037,2005,Severe Storm,2
20037,2005,Hurricane,1
20037,2007,Severe Storm,1
20037,2008,Severe Storm,3
20037,2009,Severe Storm,1
20037,2010,Severe Storm,1
20037,2014,Severe Storm,1
20037,2017,Snowstorm,1
20037,2019,Severe Storm,2
20037,2020,Biological,2
20039,2004,Severe Storm,1
20039,2005,Hurricane,1
20039,2006,Severe Storm,1
20039,2007,Severe Storm,1
20039,2008,Severe Storm,2
20039,2010,Severe Storm,2
20039,2017,Snowstorm,1
20039,2020,Biological,2
20041,2005,Hurricane,1
20041,2007,Severe Storm,1
20041,2008,Severe Storm,3
20041,2009,Severe Storm,1
20041,2013,Snowstorm,1
20041,2014,Severe Storm,1
20041,2019,Severe Storm,2
20041,2020,Biological,2
20043,2005,Hurricane,1
20043,2007,Severe Storm,1
20043,2008,Severe Storm,2
20043,2010,Severe Storm,2
20043,2011,Flood,2
20043,2015,Severe Storm,1
20043,2019,Severe Storm,3
20043,2020,Biological,2
20043,2022,Severe Storm,1
20045,2002,Severe Ice Storm,1
20045,2003,Severe Storm,1
20045,2004,Severe Storm,1
20045,2005,Hurricane,1
20045,2005,Severe Storm,1
20045,2006,Severe Storm,1
20045,2007,Severe Storm,1
20045,2008,Severe Storm,1
20045,2010,Severe Storm,1
20045,2019,Severe Storm,2
20045,2020,Biological,2
20047,2005,Hurricane,1
20047,2006,Severe Storm,1
20047,2007,Severe Storm,3
20047,2008,Severe Storm,3
20047,2009,Severe Storm,1
20047,2012,Severe Storm,1
20047,2014,Severe Storm,1
20047,2015,Severe Storm,1
20047,2017,Severe Ice Storm,1
20047,2019,Severe Storm,1
20047,2020,Biological,2
20047,2022,Severe Storm,1
20047,2022,Snowstorm,1
20049,2002,Severe Ice Storm,1
20049,2005,Hurricane,1
20049,2005,Severe Storm,1
20049,2007,Severe Storm,1
20049,2008,Severe Storm,2
20049,2009,Severe Storm,2
20049,2010,Severe Storm,2
20049,2014,Severe Storm,1
20049,2015,Severe Storm,1
20049,2019,Severe Storm,2
20049,2020,Biological,2
20051,2004,Severe Storm,1
20051,2005,Hurricane,1
20051,2007,Severe Storm,1
20051,2008,Severe Storm,3
20051,2010,Severe Storm,1
20051,2013,Snowstorm,1
20051,2017,Severe Storm,1
20051,2020,Biological,2
20051,2022,Severe Storm,1
20051,2022,Snowstorm,1
20053,2005,Hurricane,1
20053,2007,Severe Storm,1
20053,2008,Severe Storm,3
20053,2012,Severe Storm,1
20053,2014,Severe Storm,1
20053,2015,Severe Storm,1
20053,2017,Fire,1
20053,2017,Severe Ice Storm,1
20053,2019,Severe Storm,1
20053,2020,Biological,2
20053,2022,Severe Storm,1
20055,2005,Hurricane,1
20055,2007,Severe Storm,1
20055,2008,Severe Storm,1
20055,2009,Severe Storm,1
20055,2017,Snowstorm,1
20055,2020,Biological,2
20057,2005,Hurricane,1
20057,2007,Severe Storm,1
20057,2008,Severe Storm,2
20057,2014,Severe Storm,1
20057,2017,Fire,1
20057,2017,Severe Ice Storm,1
20057,2019,Severe Storm,1
20057,2020,Biological,2
20057,2022,Severe Storm,1
20057,2022,Snowstorm,1
20059,2002,Severe Ice Storm,1
20059,2005,Hurricane,1
20059,2005,Severe Storm,1
20059,2007,Severe Storm,1
20059,2008,Severe Storm,2
20059,2009,Severe Storm,1
20059,2010,Severe Storm,2
20059,2013,Snowstorm,1
20059,2015,Severe Storm,1
20059,2019,Severe Storm,2
20059,2020,Biological,2
20061,2004,Severe Storm,1
20061,2005,Hurricane,1
20061,2008,Severe Storm,2
20061,2010,Severe Storm,1
20061,2014,Severe Storm,1
20061,2019,Severe Storm,2
20061,2020,Biological,2
20061,2022,Severe Storm,1
20063,2005,Hurricane,1
20063,2006,Severe Storm,1
20063,2007,Severe Storm,1
20063,2008,Severe Storm,2
20063,2010,Severe Storm,1
20063,2017,Snowstorm,1
20063,2020,Biological,2
20063,2022,Severe Storm,1
20065,2004,Severe Storm,1
20065,2005,Hurricane,1
20065,2006,Severe Storm,1
20065,2007,Severe Storm,1
20065,2008,Severe Storm,3
20065,2010,Severe Storm,1
20065,2017,Severe Storm,1
20065,2017,Snowstorm,1
20065,2020,Biological,2
20065,2022,Severe Storm,1
20065,2022,Snowstorm,1
20067,2005,Hurricane,1
20067,2007,Severe Storm,1
20067,2008,Severe Storm,1
20067,2009,Severe Storm,1
20067,2017,Snowstorm,1
20067,2020,Biological,2
20067,2022,Severe Storm,1
20069,2005,Hurricane,1
20069,2007,Severe Storm,1
20069,2008,Severe Storm,1
20069,2015,Severe Storm,1
20069,2019,Severe Storm,1
20069,2020,Biological,2
20069,2022,Severe Storm,1
20069,2022,Snowstorm,1
20071,2005,Hurricane,1
20071,2007,Severe Storm,1
20071,2008,Severe Storm,1
20071,2017,Snowstorm,1
20071,2020,Biological,2
20071,2022,Severe Storm,1
20073,2002,Severe Ice Storm,1
20073,2005,Hurricane,1
20073,2005,Severe Storm,1
20073,2007,Severe Storm,1
20073,2008,Severe Storm,1
20073,2009,Severe Storm,3
20073,2010,Severe Storm,2
20073,2014,Severe Storm,1
20073,2015,Severe Storm,1
20073,2017,Severe Storm,1
20073,2019,Severe Storm,3
20073,2020,Biological,2
20075,2005,Hurricane,1
20075,2007,Severe Storm,1
20075,2008,Severe Storm,1
20075,2011,Severe Storm,1
20075,2014,Severe Storm,1
20075,2017,Snowstorm,1
20075,2020,Biological,2
20075,2022,Severe Storm,1
20077,2002,Severe Ice Storm,1
20077,2005,Hurricane,1
20077,2005,Severe Storm,1
20077,2007,Severe Storm,2
20077,2008,Severe Storm,2
20077,2009,Severe Storm,2
20077,2012,Severe Storm,1
20077,2013,Snowstorm,1
20077,2014,Severe Storm,1
20077,2015,Severe Storm,1
20077,2019,Severe Storm,1
20077,2020,Biological,2
20079,2005,Hurricane,1
20079,2005,Severe Storm,1
20079,2007,Severe Storm,1
20079,2008,Severe Storm,2
20079,2009,Severe Storm,3
20079,2010,Severe Storm,1
20079,2013,Snowstorm,1
20079,2014,Severe Storm,1
20079,2015,Severe Storm,1
20079,2019,Severe Storm,3
20079,2020,Biological,2
20079,2022,Fire,1
20081,2003,Severe Storm,1
20081,2005,Hurricane,1
20081,2007,Severe Storm,1
20081,2008,Severe Storm,2
20081,2009,Severe Storm,1
20081,2011,Fire,1
20081,2015,Severe Storm,1
20081,2017,Snowstorm,1
20081,2020,Biological,2
20081,2022,Severe Storm,1
20083,2005,Hurricane,1
20083,2006,Severe Storm,1
20083,2007,Severe Storm,1
20083,2008,Severe Storm,3
20083,2012,Severe Storm,1
20083,2013,Snowstorm,1
20083,2014,Severe Storm,1
20083,2015,Severe Storm,1
20083,2017,Severe Ice Storm,1
20083,2019,Severe Storm,1
20083,2020,Biological,2
20083,2022,Severe Storm,1
20083,2022,Snowstorm,1
20085,2005,Hurricane,1
20085,2005,Severe Storm,1
20085,2006,Severe Storm,1
20085,2007,Severe Storm,1
20085,2008,Severe Storm,3
20085,2010,Severe Storm,2
20085,2015,Severe Storm,1
20085,2020,Biological,2
20087,2002,Severe Ice Storm,1
20087,2005,Hurricane,1
20087,2005,Severe Storm,1
20087,2006,Severe Storm,1
20087,2008,Severe Storm,2
20087,2010,Severe Storm,1
20087,2015,Severe Storm,1
20087,2019,Severe Storm,2
20087,2020,Biological,2
20089,2004,Severe Storm,1
20089,2005,Hurricane,1
20089,2007,Severe Storm,1
20089,2008,Severe Storm,3
20089,2010,Severe Storm,2
20089,2011,Severe Storm,1
20089,2012,Severe Storm,1
20089,2015,Severe Storm,1
20089,2017,Severe Ice Storm,1
20089,2020,Biological,2
20089,2022,Severe Storm,1
20091,2002,Severe Ice Storm,1
20091,2005,Hurricane,1
20091,2008,Severe Storm,1
20091,2018,Severe Storm,1
20091,2020,Biological,2
20093,2005,Hurricane,1
20093,2007,Severe Storm,1
20093,2008,Severe Storm,1
20093,2009,Severe Storm,1
20093,2017,Snowstorm,1
20093,2020,Biological,2
20093,2022,Severe Storm,1
20095,2002,Severe Ice Storm,1
20095,2005,Hurricane,1
20095,2005,Severe Storm,1
20095,2007,Severe Storm,1
20095,2008,Severe Storm,3
20095,2009,Severe Storm,2
20095,2013,Snowstorm,1
20095,2014,Severe Storm,1
20095,2017,Severe Storm,1
20095,2019,Severe Storm,3
20095,2020,Biological,2
20097,2002,Severe Ice Storm,1
20097,2005,Hurricane,1
20097,2005,Severe Storm,1
20097,2007,Severe Storm,2
20097,2008,Severe Storm,3
20097,2009,Severe Storm,1
20097,2010,Severe Storm,1
20097,2012,Severe Storm,1
20097,2014,Severe Storm,1
20097,2017,Severe Ice Storm,1
20097,2019,Severe Storm,1
20097,2020,Biological,16
20097,2022,Snowstorm,1
20099,2000,Severe Storm,1
20099,2002,Severe Ice Storm,1
20099,2003,Severe Storm,1
20099,2004,Severe Storm,1
20099,2005,Hurricane,1
20099,2007,Severe Storm,1
20099,2008,Severe Storm,2
20099,2009,Severe Storm,1
20099,2010,Severe Storm,1
20099,2020,Biological,2
20101,2005,Hurricane,1
20101,2007,Severe Storm,1
20101,2008,Severe Storm,2
20101,2014,Severe Storm,1
20101,2017,Snowstorm,1
20101,2020,Biological,2
20101,2022,Severe Storm,1
20101,2022,Snowstorm,1
20103,2002,Severe Ice Storm,1
20103,2003,Severe Storm,1
20103,2005,Hurricane,1
20103,2005,Severe Storm,1
20103,2006,Severe Storm,1
20103,2007,Severe Storm,1
20103,2008,Severe Storm,2
20103,2010,Severe Storm,1
20103,2011,Flood,2
20103,2019,Severe Storm,2
20103,2020,Biological,2
20105,2005,Hurricane,1
20105,2007,Severe Storm,1
20105,2008,Severe Storm,2
20105,2011,Severe Storm,1
20105,2017,Fire,1
20105,2019,Severe Storm,1
20105,2020,Biological,2
20105,2022,Severe Storm,1
20107,2002,Severe Ice Storm,1
20107,2005,Hurricane,1
20107,2007,Severe Storm,1
20107,2008,Severe Storm,2
20107,2009,Severe Storm,2
20107,2010,Severe Storm,1
20107,2014,Severe Storm,1
20107,2019,Severe Storm,2
20107,2020,Biological,2
20109,2005,Hurricane,1
20109,2007,Severe Storm,1
20109,2008,Severe Storm,2
20109,2010,Severe Storm,1
20109,2011,Severe Storm,1
20109,2017,Snowstorm,1
20109,2020,Biological,2
20109,2022,Severe Storm,1
20111,2002,Severe Ice Storm,1
20111,2004,Severe Storm,1
20111,2005,Hurricane,1
20111,2005,Severe Storm,1
20111,2007,Severe Storm,1
20111,2008,Severe Storm,2
20111,2009,Severe Storm,2
20111,2010,Severe Storm,2
20111,2011,Severe Storm,1
20111,2014,Severe Storm,1
20111,2015,Severe Storm,1
20111,2019,Severe Storm,2
20111,2020,Biological,2
20113,2005,Hurricane,1
20113,2005,Severe Storm,1
20113,2007,Severe Storm,1
20113,2008,Severe Storm,2
20113,2009,Severe Storm,1
20113,2010,Severe Storm,1
20113,2013,Snowstorm,1
20113,2014,Severe Storm,1
20113,2015,Severe Storm,1
20113,2017,Fire,1
20113,2019,Severe Storm,1
20113,2020,Biological,2
20115,2004,Severe Storm,1
20115,2005,Hurricane,1
20115,2005,Severe Storm,1
20115,2008,Severe Storm,2
20115,2009,Severe Storm,2
20115,2010,Severe Storm,1
20115,2011,Severe Storm,1
20115,2013,Snowstorm,1
20115,2014,Severe Storm,1
20115,2015,Severe Storm,1
20115,2019,Severe Storm,1
20115,2020,Biological,2
20117,2005,Hurricane,1
20117,2007,Severe Storm,1
20117,2008,Severe Storm,2
20117,2009,Severe Storm,1
20117,2010,Severe Storm,3
20117,2015,Severe Storm,1
20117,2019,Severe Storm,3
20117,2020,Biological,2
20117,2022,Severe Storm,1
20119,2003,Severe Storm,1
20119,2005,Hurricane,1
20119,2007,Severe Storm,1
20119,2008,Severe Storm,1
20119,2009,Severe Storm,1
20119,2014,Severe Storm,1
20119,2015,Severe Storm,1
20119,2017,Severe Ice Storm,1
20119,2019,Severe Storm,1
20119,2020,Biological,2
20119,2022,Severe Storm,1
20119,2022,Snowstorm,1
20121,2002,Severe Ice Storm,1
20121,2003,Severe Storm,1
20121,2005,Hurricane,1
20121,2007,Severe Storm,1
20121,2008,Severe Storm,2
20121,2010,Severe Storm,2
20121,2015,Severe Storm,1
20121,2019,Severe Storm,1
20121,2020,Biological,2
20123,2004,Severe Storm,1
20123,2005,Hurricane,1
20123,2008,Severe Storm,3
20123,2010,Severe Storm,1
20123,2011,Severe Storm,1
20123,2012,Severe Storm,1
20123,2020,Biological,2
20123,2022,Severe Storm,1
20125,2002,Severe Ice Storm,1
20125,2005,Hurricane,1
20125,2007,Severe Storm,1
20125,2008,Severe Storm,2
20125,2009,Severe Storm,1
20125,2010,Severe Storm,1
20125,2014,Severe Storm,1
20125,2019,Severe Storm,2
20125,2020,Biological,2
20127,2004,Severe Storm,1
20127,2005,Hurricane,1
20127,2005,Severe Storm,1
20127,2007,Severe Storm,1
20127,2008,Severe Storm,2
20127,2009,Severe Storm,2
20127,2010,Severe Storm,2
20127,2014,Severe Storm,1
20127,2015,Severe Storm,1
20127,2019,Severe Storm,2
20127,2020,Biological,2
20127,2022,Severe Storm,1
20129,2005,Hurricane,1
20129,2007,Severe Storm,1
20129,2008,Severe Storm,1
20129,2011,Severe Storm,1
20129,2017,Snowstorm,1
20129,2020,Biological,2
20129,2022,Severe Storm,1
20131,2005,Hurricane,1
20131,2007,Severe Storm,1
20131,2008,Severe Storm,2
20131,2010,Severe Storm,1
20131,2015,Severe Storm,1
20131,2019,Severe Storm,1
20131,2020,Biological,2
20131,2022,Severe Storm,1
20133,2000,Severe Storm,1
20133,2002,Severe Ice Storm,1
20133,2003,Severe Storm,1
20133,2005,Hurricane,1
20133,2005,Severe Storm,1
20133,2007,Severe Storm,1
20133,2008,Severe Storm,1
20133,2009,Severe Storm,1
20133,2010,Severe Storm,1
20133,2015,Severe Storm,1
20133,2017,Snowstorm,1
20133,2019,Severe Storm,3
20133,2020,Biological,2
20135,2004,Severe Storm,1
20135,2005,Hurricane,1
20135,2006,Severe Storm,1
20135,2007,Severe Storm,1
20135,2008,Severe Storm,2
20135,2013,Snowstorm,1
20135,2014,Severe Storm,1
20135,2017,Fire,1
20135,2017,Severe Ice Storm,1
20135,2019,Severe Storm,1
20135,2020,Biological,2
20135,2022,Severe Storm,1
20135,2022,Snowstorm,1
20137,2005,Hurricane,1
20137,2006,Severe Storm,1
20137,2007,Severe Storm,1
20137,2008,Severe Storm,2
20137,2010,Severe Storm,2
20137,2017,Severe Storm,1
20137,2017,Snowstorm,1
20137,2020,Biological,2
20137,2022,Severe Storm,1
20139,2002,Severe Ice Storm,1
20139,2003,Severe Storm,1
20139,2005,Hurricane,1
20139,2005,Severe Storm,1
20139,2007,Severe Storm,2
20139,2008,Severe Storm,2
20139,2010,Severe Storm,2
20139,2011,Severe Storm,1
20139,2013,Snowstorm,1
20139,2015,Severe Storm,1
20139,2019,Severe Storm,2
20139,2020,Biological,2
20141,2004,Severe Storm,1
20141,2005,Hurricane,1
20141,2007,Severe Storm,2
20141,2008,Severe Storm,3
20141,2010,Severe Storm,1
20141,2011,Severe Storm,1
20141,2012,Severe Storm,1
20141,2013,Snowstorm,1
20141,2019,Severe Storm,1
20141,2020,Biological,2
20141,2022,Severe Storm,1
20143,2005,Hurricane,1
20143,2007,Severe Storm,1
20143,2008,Severe Storm,2
20143,2011,Severe Storm,1
20143,2014,Severe Storm,1
20143,2019,Severe Storm,2
20143,2020,Biological,2
20143,2022,Severe Storm,1
20145,2004,Severe Storm,1
20145,2005,Hurricane,1
20145,2006,Severe Storm,1
20145,2007,Severe Storm,3
20145,2008,Severe Storm,3
20145,2010,Severe Storm,1
20145,2013,Snowstorm,1
20145,2014,Severe Storm,1
20145,2015,Severe Storm,1
20145,2017,Severe Ice Storm,1
20145,2019,Severe Storm,1
20145,2020,Biological,2
20145,2022,Severe Storm,1
20145,2022,Snowstorm,1
20147,2004,Severe Storm,1
20147,2005,Hurricane,1
20147,2006,Severe Storm,1
20147,2007,Severe Storm,2
20147,2008,Severe Storm,3
20147,2010,Severe Storm,2
20147,2013,Snowstorm,1
20147,2017,Severe Storm,1
20147,2019,Severe Storm,1
20147,2020,Biological,2
20147,2022,Severe Storm,1
20147,2022,Snowstorm,1
20149,2005,Hurricane,1
20149,2005,Severe Storm,1
20149,2007,Severe Storm,1
20149,2008,Severe Storm,2
20149,2010,Severe Storm,2
20149,2011,Severe Storm,1
20149,2015,Severe Storm,1
20149,2019,Severe Storm,2
20149,2020,Biological,2
20151,2002,Severe Ice Storm,1
20151,2005,Hurricane,1
20151,2005,Severe Storm,1
20151,2007,Severe Storm,1
20151,2008,Severe Storm,3
20151,2009,Severe Storm,1
20151,2013,Snowstorm,1
20151,2014,Severe Storm,1
20151,2017,Severe Ice Storm,1
20151,2019,Severe Storm,3
20151,2020,Biological,2
20153,2005,Hurricane,1
20153,2006,Severe Storm,1
20153,2007,Severe Storm,1
20153,2008,Severe Storm,1
20153,2010,Severe Storm,1
20153,2017,Snowstorm,1
20153,2020,Biological,2
20155,2005,Hurricane,1
20155,2005,Severe Storm,1
20155,2006,Fire,1
20155,2007,Severe Storm,1
20155,2008,Severe Storm,3
20155,2009,Severe Storm,2
20155,2014,Severe Storm,1
20155,2017,Fire,1
20155,2019,Severe Storm,3
