web-scraper-order,web-scraper-start-url,type
"1687171567-162","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (6)  Rev:  Globe Newswire —  RevoluGROUP Canada Inc. Corporate Update, RevoluPOS, RevoluPAYVideos.com  Ouster  Pulse 2.0 —  Ouster Stock Falls Over 9%: Details  Benzinga —  Ouster Clocks 8% Revenue Decline In Q4, Notes Margin Pressure; On Track To Drive Cost Synergies From Velodyne Merger  GitHub  Tech Times —  GitHub's RSA SSH Private Key Leaks! Was It a Breach?  Slashdot —  GitHub.com Rotates Its Exposed Private SSH Key (bleepingcomputer.com) 13  IT World Canada - Information Technology news on products, services and issues for CIOs, IT managers and network admins —  Can’t log into GitHub? Change your SSH key  The Hacker News —  GitHub Swiftly Replaces Exposed RSA SSH Key to Protect Git Operations Tech Republic —  How to clone a GitHub repository: A quick tutorial 2 More Articles  Gamelearn:  Globe Newswire —  Exordium to launch AI GameToEarn - a Web3 Gaming Platform powered by AI  Okta:  Axios —  Human error is threatening Okta passwords, researchers warn  WorkWhile:  PRNewswire —  WorkWhile and Curai Health Partner to Offer Free Virtual Healthcare Services to Workers in all 50 States Show All"
"1687171567-163","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, March 23, 2023"
"1687171567-164","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  VU:  BGR.in —  Vu launches new Smart TVs in India at starting price of Rs 23,999  MākuSafe:  PRNewswire —  MākuSafe Wearable Safety Tech Launches Internationally in First Ever European Road Show  Ouster:  barrons.com —  Self-Driving Car Company Ouster Reports Sales Miss  Bitpanda  Finextra —  Bitpanda joins Visa Partner Connect programme  PRNewswire —  Bitpanda Technology Solutions now available to financial institutions via Visa's Fintech Partner Connect programme  Rev:  The Independent.ie —  Can Revolut get the better of our compo culture and shake up motor insurance?  Okta:  Help Net Security —  A common user mistake can lead to compromised Okta login credentials  Pinterest:  Yahoo Finance —  Snap, Pinterest, Meta, Google would see ‘clear benefits’ from a U.S.-TikTok ban, analyst says  Relay Therapeutics:  http://www.zdnet.com/ —  Relay Therapeutics describes new JAK2 inhibitors for cancer  GitHub:  Crunchbase News —  Character.AI Hits Unicorn Status With $150M Raise As AI Craze Continues Show All"
"1687171567-165","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, March 22, 2023"
"1687171567-166","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) C16 Biosciences raised $4,984,415  / Series Unknown News (6)  Verto  Fintech Finance —  Verto launches USD accounts with funds 100% safeguarded for African start-ups, enterprises, and VCs  Finextra —  Y-Combinator’s Verto launches USD accounts  Vertical Aerospace:  Business Wire —  Vertical Aerospace Announces Release of Shareholder Letter and Filing of Annual Report on Form 20-F  GitHub  The Register —  GitHub Copilot learns new tricks, adopts this year's model  TechCrunch —  GitHub’s Copilot goes beyond code completion, adds a chat mode and more  The GitHub Blog —  GitHub Copilot X: The AI-powered developer experience  TechCrunch —  Daily Crunch: GitHub CEO says new code completion tool ‘brings the fun back to programming’ 1 More Article  Collective  Canadian News Wire —  Collective Announces Closing of C$30 Million Bought Deal Financing  mint —  The Collective to open 20 stores in FY24  Maude  Her Campus | Created for Gen Z, By Gen Z. —  Hooking Up On Vacay? Here’s What You Need For A Spring Break Sexual Wellness Kit  1800d2c.com —  Under The Hood: Éva from Maude  Zomato  mint —  Zomato shares: Why HSBC feels the stock could rise 64%; time to buy?  Inc42 Media —  Can Zomato Gold Help It Reclaim Market Share From Swiggy? Show All"
"1687171567-167","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, March 21, 2023"
"1687171567-168","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) SiteZeus raised $4,757,000  / Series Unknown News (11)  Maude  refinery29.com —  Get An R29 Exclusive 15% Off Code To Celebrate Maude’s New Intimate Care Line  apple.news —  Open this story in Apple News.  MSN Real Estate —  18 Goodies That’ll Help Turn Up the Heat in the Bedroom  WWD —  Maude Expands Into Grooming Hypebae —  Sexual Wellness Brand maude Enters A New Intimate Era PureWow —  The Maude Vibe Vibrator That Sold Out 6 Times Is Back—and 15 Percent Off for PureWow Readers AOL.com —  Maude Expands Into Grooming 4 More Articles  Luminar:  Globe Newswire —  Luminar Technologies Shareholder Alert: Johnson Fistel Urges Shareholders to Contact the Firm Regarding Class Action Investigation  Enfuce  Enfuce —  Enfuce and Science Card launch revolutionary card to fund life-changing science through day-to-day payment activity  Paypers —  Enfuce partners with Science Card  Finextra —  Enfuce to issue Mastercard for social neobank Science Card  Terran Orbital:  SpaceNews.com —  Terran Orbital further expands satellite production facilities  Ankyra:  BioSpace —  Ankyra Therapeutics Appoints Experienced Financial Executive Stephen Gorgol as Chief Financial Officer  Secret Double Octopus:  TecHR Series —  Secret Double Octopus Strategic Partnership with ForgeRock Eliminates Passwords in the Enterprise  Deep 6 AI  markets.businessinsider.com —  Deep 6 AI Appoints Tim Keliher as Chief Revenue Officer  PR Newswire —  Deep 6 AI Appoints Tim Keliher as Chief Revenue Officer  SocalTech —  Deep 6 AI Names Chief Revenue Officer  Morningstar, Inc. —  Deep 6 AI Appoints Tim Keliher as Chief Revenue Officer AP NEWS —  Deep 6 AI Appoints Tim Keliher as Chief Revenue Officer MarketWatch —  Deep 6 AI Appoints Tim Keliher as Chief Revenue Officer 3 More Articles  Core Scientific:  Coin Telegraph —  Core Scientific to transfer $20M of equipment to settle bankruptcy dispute  Clue:  Newswire —  HCSS Partners With Clue Insights to Give Construction Companies a Single View of Their Entire Operation and Its Assets  Expo:  thoughtbot —  Simplifying React Native Development with Expo  DigitalOcean:  PRNewswire —  Fast Forward Announces 10th Startup Accelerator Cohort With $2.8M+ in Funding From Google.org, Hewlett Packard Enterprise Foundation, Bloomberg, Okta, Twilio.org, ServiceNow, Dell Technologies, PwC... Show All"
"1687171567-169","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, March 20, 2023"
"1687171567-170","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Metaoptima raised $2,031,250  / Grant from Pacific Economic Development Canada News (6)  Pinterest  WinBeta —  The new Bing will let users share chat responses across Facebook, Twitter, Pinterest, and more  Social Media Today —  Pinterest Provides New Tips on Effective Pin Advertising Approaches  Zus Health:  Bost.com —  Bush’s ZUS Health raises largest funding round yet  Perfect:  PRLog —  Perfect Lineup - Fantasy Cricket Team Generator  GitHub:  The Economic Times —  GitHub, with Microsoft and OpenAI, has big plans to change the way people write and build software  Secret Double Octopus:  Silicon Angle —  ForgeRock teams with Secret Double Octopus for new passwordless service  Castle:  TechRadar —  Castle’s new mahogany-finish stereo speakers are all the heritage hi-fi I need Show All"
"1687171567-171","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, March 19, 2023"
"1687171567-172","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (2)  Zomato:  Inc42 —  New-Age Tech Stocks Slump Further This Week Amid US Banking Sector Crisis; Zomato, PB Fintech Gain  Tyro Payments:  Australian Financial Review —  Potentia happy to wait at Tyro Payments while markets wobble"
"1687171567-173","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, March 18, 2023"
"1687171567-174","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Okta:  9to5Mac —  Apple @ Work: 1Password gains deep integration with an Okta driven unlock option  Rev:  PRLog —  AI Changing the Future of Revenue Operations  Maude:  Bustle —  These Lustie Libido Gummies Are 15% Off Right Now"
"1687171567-175","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, March 17, 2023"
"1687171567-176","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Workana raised an undisclosed amount  / Non Equity Assistance from Endeavor Miami News (8)  Flytrex:  Fox News —  How drones are revolutionizing delivery by taking to the skies  Luminar:  Forbes —  Lidar Maker Luminar Accused Of Using Image Of Rival’s Chip In Investor Conference  Zus Health:  Crunchbase News —  The Week’s 10 Biggest Funding Rounds: Stripe Lands $6.5B, AI Craze Continues  Bot MD:  Healthcare IT News —  Bot MD powers data collection, enhances doctor experience in Indonesia  Zomato:  MediaNama —  Here’s everything you need to know about Zomato liquidating its Jordan subsidiary  Okta:  Yahoo Finance —  Companies looking ‘beyond obvious use cases’ for AI will have the advantage: Okta CEO  Saildrone:  St Pete Catalyst —  Saildrone reaches unmanned maritime milestones  Maude  WWD —  Beauty Rolodex: European Investors  GQ —  Introducing the Limited-Edition GQ Favorites Box Show All"
"1687171567-177","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, March 16, 2023"
"1687171567-178","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Zus Health raised $40,000,000  / Series A from Andreessen Horowitz and 3 other investors  News (5)  Pinterest  Social Media Today —  Pinterest Announces New Video Content Partnership with Dotdash Meredith  Digiday —  Pinterest’s quiet battle for ad dollars is getting louder  Fortune —  Why Pinterest’s new CSO is also the head of the company’s public affairs  Adweek Online —  Dotdash Meredith Pens Pinterest Partnership, Joining Condé Nast and Tastemade 1 More Article  PBD Biotech:  News Medical —  PBD Biotech’s new lyophilized PCR reaction bead offers easy ambient shipping, extends global reach of active TB test  Zus Health  Business Insider —  We got the presentation health-tech veteran Jonathan Bush used to land $40 million for his new startup Zus Health  FierceHealthcare —  Jonathan Bush's Zus Health scores $40M, inks partnership with Elation Health  VC News Daily —  Zus Health Closes $40M Funding Round  Zomato:  Startup Around —  Zomato tries hand at affordable daily meals delivery through ‘Zomato Everyday’  Okta  CSO Online —  1Password integrates with Okta SSO  Bloomberg.com —  Okta’s Newfound Financial Discipline Is Paying Off, CEO Says"
"1687171567-179","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, March 15, 2023"
"1687171567-180","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (11)  Ubitus  Kit Guru News —  Xbox signs deal to bring first-party games to Switch cloud gaming provider Ubitus  Android Headlines —  Microsoft's latest Call of Duty deal is with Taiwan-based Ubitus  GitHub  WinBeta —  GitHub now requires 2FA  The GitHub Blog —  How the Grafana Alerting team scales their issue management with GitHub Projects  Funds:  DealStreetAsia —  Japan Digest: Funds raises nearly $27m; LexxPluss secures $11m  Zomato:  Inc42 Media —  Zomato Winds Up Subsidiary In Jordan  Minibems:  Silicon Canals —  Amsterdam VC SET Ventures backs merger of heat network tech providers Evinox, Minibems with undisclosed capital  Aitia:  The Pharma Letter —  UCB and Aitia target Huntington’s disease  Flytrex:  ottomate.news —  Interview: Flytrex CEO Talks Expansion Plans  Pinterest:  Charlotte Observer —  Cathie Wood Watch: Ark Buys Pinterest, Block  PBD Biotech:  PharmaTimes —  PBD Biotech reveals vital update to TB test  Maude:  Wishlisted —  The Top 10 Women-Owned Wellness Brands of 2023  GeneDx:  GenomeWeb —  GeneDx Q4 Revenues Grow 6 Percent but Miss Consensus Estimate Show All"
"1687171567-181","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, March 14, 2023"
"1687171567-182","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Funds raised ¥3,600,000,000  / Series D from ANRI and 11 other investors  News (2)  GitHub:  The GitHub Blog —  GitHub celebrates the ingenuity of developers with disabilities in new video series  ProcessMaker:  Business Wire —  ProcessMaker Partners with IMM to Increase Digital Banking Efficiency"
"1687171567-183","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, March 13, 2023"
"1687171567-184","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Grip Security raised an undisclosed amount  / Series Unknown from The Syndicate Group News (8)  DISQO:  PRNewswire —  DISQO CX STUDY: IN-GAME AD OPPORTUNITY IS MULTIGENERATIONAL, MULTI-GENDER AND MASSIVE  Kore.ai:  PRNewswire —  Kore.ai Named a Leader in 2023 Gartner® Magic Quadrant™ for Enterprise Conversational AI Platforms Second Year in Row  KlearNow:  PRNewswire —  KlearNow's Rebranding to KlearNow.AI Reinforces its Position as a Global Logistics Leader in AI and ML Innovation  Violet:  FinTech Global —  DeFi firm Violet nets $15m, launches compliant decentralised exchange  Metomotion:  NewsBreak Original —  MetoMotion's Autonomous Robot is the Future of Farming  GitHub  Android Police —  How to save Google Colab notebooks to GitHub  Gizmodo —  Developer Yue Yang published a shortcut on GitHub that links Apple's voice assistant to ChatGPT.  Grip Security:  Startup Around —  Grip Security Receives Investment  Latch  Benzinga —  Latch Discloses $3.1M Exposure To SVB Financial  Techpoint Africa —  Applatch Hits over 20,000 users 3 months after MVP launch Show All"
